id,offer_page_code,offer_title,vacants,type,to_apply,organization_id,specific_requirements,knowledge,salary,responsabilities,specific_location,city_id,end_date,url,current_date,active
1583,498195,Practicante para la Subgerencia de Orientación y Registro,10.0,PROFESIONAL,"Egresado de la carrera universitaria de Administración, Economía, Derecho, Ciencias de la Comunicación y/o afines",39,,,1500.0,"Apoyar en la elaboración de documentos de respuesta a los ciudadanos respecto a solicitudes formuladas.
Apoyar en la coordinación de atención de solicitudes a las áreas internas o entidades externas al SAT sobre la información requerida por los administrados y/o entidades públicas y privadas.
Apoyar en el registro y actualización de la información en los sistemas de acuerdo a la materia asignada.
Apoyar en la elaboración de los proyectos de resoluciones e informes a través de los cuales se emitirá pronunciamiento a nombre del SAT.
Apoyar en la atención a las consultas presenciales o no presenciales de los ciudadanos.
Apoyar en el archivamiento de documentación.
Realizar otras actividades relacionadas a su ámbito de acción que le sean encomendadas por el Especialista de Atención y/o el Subgerente de Orientación y Registro.",Jr. Camaná 370 - Cercado de Lima y/o agencias y/o depósitos.,2,2025-06-18,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sat-lima-administracion-economia-derecho-ciencias-comunicacion-junio-2025-498195.html,2025-06-06 08:00:40,1
1584,498301,Practicante para el Centro de Formación Continua,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Contabilidad",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-junio-2025-498301.html,2025-06-06 08:00:40,1
1585,498300,Practicante para el Centro de Capacitación en TIC,1.0,PROFESIONAL,"Egresado y/o bachiller de ia carrera de Gestión Pública y Desarrollo Social, Contabilidad",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-junio-2025-498300.html,2025-06-06 08:00:40,1
1586,498277,Practicante para la Escuela Profesional de Ingeniería de Sistemas,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad, Administración de Empresas, Ingeniería de sistemas e informática y/o afines",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua - SEDE ILO,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498277.html,2025-06-06 08:00:41,1
1587,498292,Practicante para el Instituto de Investigación,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498292.html,2025-06-06 08:00:41,1
1588,498299,Practicante para el Centro de Idiomas,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Contabilidad, Derecho y Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498299.html,2025-06-06 08:00:41,1
1589,498298,Practicante para la Dirección de Admisión,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Contabilidad, Derecho y Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498298.html,2025-06-06 08:00:41,1
1590,498308,Practicante para la Dirección General de Administración,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Derecho, Gestión Pública y Desarrollo Social, Administración y/o afines",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-derecho-gestion-publica-desarrollo-social-junio-2025-498308.html,2025-06-06 08:00:41,1
1591,498309,Practicante para la Oficina de Planeamiento y Presupuesto,1.0,PRE-PROFESIONAL,"Estudiantes universitarios que estén cursando el séptimo, octavo, noveno o décimo ciclo de la Escuela Profesional de Gestión Pública y Desarrollo Social",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-junio-2025-498309.html,2025-06-06 08:00:42,1
1592,498293,,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498293.html,2025-06-06 08:00:42,1
1593,498279,,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498279.html,2025-06-06 08:00:42,1
1594,498284,,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad, Administración de Empresas, Ingeniería de Sistemas e Informática y/o afines",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498284.html,2025-06-06 08:00:42,1
1595,498170,,1.0,PROFESIONAL,Egresado de la carrera universitaria de Ingeniería Ambiental o Ciencias Ambientales,89,"Conocimiento en Gestión Ambiental.
Conocimiento en medidas de ecoeficiencia.
Encontrarse dentro de los veinticuatro (24) meses siguientes a la obtención de la condición de egresado de la universidad.",,1130.0,"Apoyo en la implementación, seguimiento y monitoreo de las acciones en materia de ecoeficiencia, en el marco de los instrumentos de Gestión Ambiental aprobados por la Une.
Asistir en la gestión y conducción de talleres y/o capacitaciones en el marco de la Gestión de la Ecoeficiencia, para sensibilizar a los funcionarios y servidores de la Une.
Consolidar la información de las reuniones, grupos de trabajo y/o comisiones en las que participe la Une sobre gestión de la ecoeficiencia.
Otras funciones que le sean asignadas.",Universidad Nacional de Educación Enrique Guzmán y Valle,2,2025-06-16,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-enrique-guzman-valle-ingenieria-ambiental-ciencias-ambientales-junio-2025-498170.html,2025-06-06 08:00:42,1
1596,498307,,1.0,PRE-PROFESIONAL,Estudiantes universitarios que estén cursando el noveno y/o décimo ciclo de la Escuela Profesional de Ingeniería Civil,44,,"Manejo de herramientas digitales (Microsoft Office a nivel básico) y programas de diseño técnico (AutoCAD, S10, u otros afines).",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-ingenieria-civil-junio-2025-498307.html,2025-06-06 08:00:43,1
1597,498368,,1.0,PROFESIONAL,"Egresado(a) de instituto superior o universidad en las carreras de Computación, Contabilidad, Administración o afines",138,"Tener condición de egresado del instituto o escuela de educación superior de las carreras profesionales requeridas, en el último año a la fecha de postulación.
El periodo de prácticas solo puede desarrollarse dentro de los doce (12) meses siguientes a la obtención de la condición de egresado.
El convenio de prácticas profesionales caduca automáticamente al adquirirse el grado profesional.
Disponibilidad para realizar prácticas profesionales por ocho (08) horas diarias o cuarenta (40) horas semanales.
Pertenecer al tercio superior, de preferencia.
Conocimiento de Ofimática (Microsoft Word y Microsoft Excel nivel básico, como mínimo).",,,"Apoyo en el trámite del procedimiento de validación de certificados de estudios
Apoyo en el requerimiento de información a las diferentes áreas y/o oficinas de la Unidad de Gestión Local Tacna relacionado a certificados y actas.
Apoyo en la clasificación y ordenamiento del acervo documentario
Otras actividades que le sean asignadas por su inmediato superior",UGEL TACNA,5,2025-06-18,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ugel-tacna-computacion-contabilidad-administracion-junio-2025-498368.html,2025-06-06 08:00:43,1
1598,498274,,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y/o Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498274.html,2025-06-06 08:00:43,1
1599,498290,,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498290.html,2025-06-06 08:00:43,1
1600,498295,,5.0,PROFESIONAL,Egresado de la carrera técnica de Secretariado Ejecutivo y/o carreras afines,39,,,1500.0,"Apoyar en la elaboración de documentos de respuesta a los ciudadanos respecto a solicitudes formuladas.
Apoyar en la coordinación de atención de solicitudes a las áreas internas o entidades externas al SAT sobre la información requerida por los administrados y/o entidades públicas y privadas.
Apoyar en el registro y actualización de la información en los sistemas de acuerdo a la materia asignada.
Apoyar en la elaboración de los proyectos de resoluciones e informes a través de los cuales se emitirá pronunciamiento a nombre del SAT.
Apoyar en la atención a las consultas presenciales o no presenciales de los ciudadanos.
Apoyar en el archivamiento de documentación.
Realizar otras actividades relacionadas a su ámbito de acción que le sean encomendadas por el Especialista de Atención y/o el Subgerente de Orientación y Registro.",Jr. Camaná 370 - Cercado de Lima y/o agencias y/o depósitos.,2,2025-06-18,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sat-lima-secretariado-ejecutivo-junio-2025-498196.html,2025-06-06 08:00:43,1
1601,498280,,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Contabilidad, Ingeniería de Sistemas e Informática, Ingeniería Ambiental y/o afines",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua - SEDE ILO,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-junio-2025-498280.html,2025-06-06 08:00:43,1
1603,498269,,1.0,PROFESIONAL,"Egresado y/o bachiller de la carrera de Gestión Pública y Desarrollo Social, Derecho, Contabilidad y/o Administración de Empresas",44,,"Dominio de herramientas digitales (Microsoft Office), a nivel básico.",1130.0,,Universidad Nacional de Moquegua,19,2025-06-20,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-universidad-nacional-moquegua-gestion-publica-desarrollo-social-derecho-junio-2025-498269.html,2025-06-06 08:00:44,1
1605,498196,Practicante para la Subgerencia de Orientación y Registro,5.0,PROFESIONAL,Egresado de la carrera técnica de Secretariado Ejecutivo y/o carreras afines,39,,,1500.0,"Apoyar en la elaboración de documentos de respuesta a los ciudadanos respecto a solicitudes formuladas.
Apoyar en la coordinación de atención de solicitudes a las áreas internas o entidades externas al SAT sobre la información requerida por los administrados y/o entidades públicas y privadas.
Apoyar en el registro y actualización de la información en los sistemas de acuerdo a la materia asignada.
Apoyar en la elaboración de los proyectos de resoluciones e informes a través de los cuales se emitirá pronunciamiento a nombre del SAT.
Apoyar en la atención a las consultas presenciales o no presenciales de los ciudadanos.
Apoyar en el archivamiento de documentación.
Realizar otras actividades relacionadas a su ámbito de acción que le sean encomendadas por el Especialista de Atención y/o el Subgerente de Orientación y Registro.",Jr. Camaná 370 - Cercado de Lima y/o agencias y/o depósitos.,2,2025-06-18,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sat-lima-secretariado-ejecutivo-junio-2025-498196.html,2025-06-06 08:05:59,1
1606,498603,Practicante para el Órgano Resolutivo de Procedimientos de Protección al Consumidor n°,1.0,PROFESIONAL,Egresado(a) Universitario(a) de la Carrera de Derecho o afines,9,,"Conocimientos de Ofimática: Procesador de Textos, Hojas de Cálculo y Programa de Presentaciones a nivel básico.",1200.0,,"Av. Del Aire N° 384, San Borja - Lima - Perú - Órgano Resolutivo de Procedimientos Sumarísimos de Protección al Consumidor N° 3",2,2025-06-19,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-indecopi-derecho-junio-2025-498603.html,2025-06-07 08:00:37,1
1607,498600,Practicante para la Oficina de Promoción y Difusión,1.0,PROFESIONAL,Egresado(a) Universitario(a) de la Carrera de Ciencias de la Comunicación o Comunicación o Administración o afines,9,,"Conocimiento Técnicos: Gestión de bases de datos o trámite documentario.
Conocimientos de Ofimática: Procesador de Textos, Hojas de Cálculo y Programa de Presentaciones a nivel básico.",1200.0,,"Av. Del Aire N° 384, San Borja - Lima - Perú - Oficina de Promoción y Difusión",2,2025-06-19,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-indecopi-ciencias-comunicacion-administracion-junio-2025-498600.html,2025-06-07 08:00:37,1
